Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Transaction Status,Fraud Flag,Geolocation (Latitude/Longitude),Device Used
TXN7758936451,ACC39682,ACC62283,1091.53,Deposit,1/17/2025 10:55,Success,TRUE,"48.8566 N, -118.2437 W",Mobile
TXN4930471112,ACC28678,ACC21230,1485.37,Withdrawal,1/17/2025 10:02,Failed,FALSE,"55.7558 N, 2.3522 W",Mobile
TXN6661892244,ACC43334,ACC31560,179.93,Deposit,1/17/2025 10:18,Success,TRUE,"40.7128 N, 37.6173 W",Mobile
TXN9210129507,ACC98981,ACC73310,558.64,Deposit,1/17/2025 10:30,Failed,FALSE,"48.8566 N, -74.006 W",Desktop
TXN2679491739,ACC69673,ACC60940,919.35,Deposit,1/17/2025 10:52,Failed,FALSE,"48.8566 N, 37.6173 W",Mobile
TXN6073923771,ACC31273,ACC75160,1285.8,Withdrawal,1/17/2025 10:17,Failed,TRUE,"34.0522 N, 2.3522 W",Desktop
TXN9550044170,ACC45335,ACC10363,1098.28,Deposit,1/17/2025 10:39,Success,TRUE,"35.6895 N, 139.6917 W",Desktop
TXN2106828046,ACC68992,ACC32882,236.29,Transfer,1/17/2025 10:43,Success,FALSE,"51.5074 N, -118.2437 W",Desktop
TXN9649254386,ACC13948,ACC71806,378.9,Transfer,1/17/2025 10:36,Success,FALSE,"48.8566 N, 0.1278 W",Mobile
TXN7395336359,ACC79886,ACC14903,1340.76,Transfer,1/17/2025 10:49,Success,FALSE,"35.6895 N, -118.2437 W",Mobile
TXN2215717837,ACC95972,ACC50750,483.36,Withdrawal,1/17/2025 11:00,Failed,TRUE,"55.7558 N, 37.6173 W",Mobile
TXN1676848215,ACC95938,ACC18507,199.81,Withdrawal,1/17/2025 10:54,Success,FALSE,"34.0522 N, 139.6917 W",Desktop
TXN2479413280,ACC76523,ACC95234,1341.86,Transfer,1/17/2025 10:59,Success,TRUE,"51.5074 N, 139.6917 W",Mobile
TXN3992032184,ACC16789,ACC21980,495.36,Transfer,1/17/2025 10:02,Failed,FALSE,"55.7558 N, -74.006 W",Mobile
